,snapshot,objective,stores,generators
1033,2035-05-10 03:00:00,1.0,1.0,1.0
1034,2035-05-10 06:00:00,1.0,1.0,1.0
1035,2035-05-10 09:00:00,1.0,1.0,1.0
1036,2035-05-10 12:00:00,1.0,1.0,1.0
1037,2035-05-10 15:00:00,1.0,1.0,1.0
1038,2035-05-10 18:00:00,1.0,1.0,1.0
1039,2035-05-10 21:00:00,1.0,1.0,1.0
1040,2035-05-11 00:00:00,1.0,1.0,1.0
1041,2035-05-11 03:00:00,1.0,1.0,1.0
1042,2035-05-11 06:00:00,1.0,1.0,1.0
1043,2035-05-11 09:00:00,1.0,1.0,1.0
1044,2035-05-11 12:00:00,1.0,1.0,1.0
1045,2035-05-11 15:00:00,1.0,1.0,1.0
1046,2035-05-11 18:00:00,1.0,1.0,1.0
1047,2035-05-11 21:00:00,1.0,1.0,1.0
1048,2035-05-12 00:00:00,1.0,1.0,1.0
1049,2035-05-12 03:00:00,1.0,1.0,1.0
1050,2035-05-12 06:00:00,1.0,1.0,1.0
1051,2035-05-12 09:00:00,1.0,1.0,1.0
1052,2035-05-12 12:00:00,1.0,1.0,1.0
1053,2035-05-12 15:00:00,1.0,1.0,1.0
1054,2035-05-12 18:00:00,1.0,1.0,1.0
1055,2035-05-12 21:00:00,1.0,1.0,1.0
1056,2035-05-13 00:00:00,1.0,1.0,1.0
1057,2035-05-13 03:00:00,1.0,1.0,1.0
1058,2035-05-13 06:00:00,1.0,1.0,1.0
1059,2035-05-13 09:00:00,1.0,1.0,1.0
1060,2035-05-13 12:00:00,1.0,1.0,1.0
1061,2035-05-13 15:00:00,1.0,1.0,1.0
1062,2035-05-13 18:00:00,1.0,1.0,1.0
1063,2035-05-13 21:00:00,1.0,1.0,1.0
1064,2035-05-14 00:00:00,1.0,1.0,1.0
1065,2035-05-14 03:00:00,1.0,1.0,1.0
1066,2035-05-14 06:00:00,1.0,1.0,1.0
1067,2035-05-14 09:00:00,1.0,1.0,1.0
1068,2035-05-14 12:00:00,1.0,1.0,1.0
1069,2035-05-14 15:00:00,1.0,1.0,1.0
1070,2035-05-14 18:00:00,1.0,1.0,1.0
1071,2035-05-14 21:00:00,1.0,1.0,1.0
1072,2035-05-15 00:00:00,1.0,1.0,1.0
1073,2035-05-15 03:00:00,1.0,1.0,1.0
1074,2035-05-15 06:00:00,1.0,1.0,1.0
1075,2035-05-15 09:00:00,1.0,1.0,1.0
1076,2035-05-15 12:00:00,1.0,1.0,1.0
1077,2035-05-15 15:00:00,1.0,1.0,1.0
1078,2035-05-15 18:00:00,1.0,1.0,1.0
1079,2035-05-15 21:00:00,1.0,1.0,1.0
1080,2035-05-16 00:00:00,1.0,1.0,1.0
1081,2035-05-16 03:00:00,1.0,1.0,1.0
1082,2035-05-16 06:00:00,1.0,1.0,1.0
1083,2035-05-16 09:00:00,1.0,1.0,1.0
1084,2035-05-16 12:00:00,1.0,1.0,1.0
1085,2035-05-16 15:00:00,1.0,1.0,1.0
1086,2035-05-16 18:00:00,1.0,1.0,1.0
1087,2035-05-16 21:00:00,1.0,1.0,1.0
1088,2035-05-17 00:00:00,1.0,1.0,1.0
1089,2035-05-17 03:00:00,1.0,1.0,1.0
1090,2035-05-17 06:00:00,1.0,1.0,1.0
1091,2035-05-17 09:00:00,1.0,1.0,1.0
1092,2035-05-17 12:00:00,1.0,1.0,1.0
1093,2035-05-17 15:00:00,1.0,1.0,1.0
1094,2035-05-17 18:00:00,1.0,1.0,1.0
1095,2035-05-17 21:00:00,1.0,1.0,1.0
1096,2035-05-18 00:00:00,1.0,1.0,1.0
1097,2035-05-18 03:00:00,1.0,1.0,1.0
1098,2035-05-18 06:00:00,1.0,1.0,1.0
1099,2035-05-18 09:00:00,1.0,1.0,1.0
1100,2035-05-18 12:00:00,1.0,1.0,1.0
1101,2035-05-18 15:00:00,1.0,1.0,1.0
1102,2035-05-18 18:00:00,1.0,1.0,1.0
1103,2035-05-18 21:00:00,1.0,1.0,1.0
1104,2035-05-19 00:00:00,1.0,1.0,1.0
1105,2035-05-19 03:00:00,1.0,1.0,1.0
1106,2035-05-19 06:00:00,1.0,1.0,1.0
1107,2035-05-19 09:00:00,1.0,1.0,1.0
1108,2035-05-19 12:00:00,1.0,1.0,1.0
1109,2035-05-19 15:00:00,1.0,1.0,1.0
1110,2035-05-19 18:00:00,1.0,1.0,1.0
1111,2035-05-19 21:00:00,1.0,1.0,1.0
1112,2035-05-20 00:00:00,1.0,1.0,1.0
1113,2035-05-20 03:00:00,1.0,1.0,1.0
1114,2035-05-20 06:00:00,1.0,1.0,1.0
1115,2035-05-20 09:00:00,1.0,1.0,1.0
1116,2035-05-20 12:00:00,1.0,1.0,1.0
1117,2035-05-20 15:00:00,1.0,1.0,1.0
1118,2035-05-20 18:00:00,1.0,1.0,1.0
1119,2035-05-20 21:00:00,1.0,1.0,1.0
1120,2035-05-21 00:00:00,1.0,1.0,1.0
1121,2035-05-21 03:00:00,1.0,1.0,1.0
1122,2035-05-21 06:00:00,1.0,1.0,1.0
1123,2035-05-21 09:00:00,1.0,1.0,1.0
1124,2035-05-21 12:00:00,1.0,1.0,1.0
1125,2035-05-21 15:00:00,1.0,1.0,1.0
1126,2035-05-21 18:00:00,1.0,1.0,1.0
1127,2035-05-21 21:00:00,1.0,1.0,1.0
1128,2035-05-22 00:00:00,1.0,1.0,1.0
1129,2035-05-22 03:00:00,1.0,1.0,1.0
1130,2035-05-22 06:00:00,1.0,1.0,1.0
1131,2035-05-22 09:00:00,1.0,1.0,1.0
1132,2035-05-22 12:00:00,1.0,1.0,1.0
1133,2035-05-22 15:00:00,1.0,1.0,1.0
1134,2035-05-22 18:00:00,1.0,1.0,1.0
1135,2035-05-22 21:00:00,1.0,1.0,1.0
1136,2035-05-23 00:00:00,1.0,1.0,1.0
1137,2035-05-23 03:00:00,1.0,1.0,1.0
1138,2035-05-23 06:00:00,1.0,1.0,1.0
1139,2035-05-23 09:00:00,1.0,1.0,1.0
1140,2035-05-23 12:00:00,1.0,1.0,1.0
1141,2035-05-23 15:00:00,1.0,1.0,1.0
1142,2035-05-23 18:00:00,1.0,1.0,1.0
1143,2035-05-23 21:00:00,1.0,1.0,1.0
1144,2035-05-24 00:00:00,1.0,1.0,1.0
1145,2035-05-24 03:00:00,1.0,1.0,1.0
1146,2035-05-24 06:00:00,1.0,1.0,1.0
1147,2035-05-24 09:00:00,1.0,1.0,1.0
1148,2035-05-24 12:00:00,1.0,1.0,1.0
1149,2035-05-24 15:00:00,1.0,1.0,1.0
1150,2035-05-24 18:00:00,1.0,1.0,1.0
1151,2035-05-24 21:00:00,1.0,1.0,1.0
1152,2035-05-25 00:00:00,1.0,1.0,1.0
1153,2035-05-25 03:00:00,1.0,1.0,1.0
1154,2035-05-25 06:00:00,1.0,1.0,1.0
1155,2035-05-25 09:00:00,1.0,1.0,1.0
1156,2035-05-25 12:00:00,1.0,1.0,1.0
1157,2035-05-25 15:00:00,1.0,1.0,1.0
1158,2035-05-25 18:00:00,1.0,1.0,1.0
1159,2035-05-25 21:00:00,1.0,1.0,1.0
1160,2035-05-26 00:00:00,1.0,1.0,1.0
1161,2035-05-26 03:00:00,1.0,1.0,1.0
1162,2035-05-26 06:00:00,1.0,1.0,1.0
1163,2035-05-26 09:00:00,1.0,1.0,1.0
1164,2035-05-26 12:00:00,1.0,1.0,1.0
1165,2035-05-26 15:00:00,1.0,1.0,1.0
1166,2035-05-26 18:00:00,1.0,1.0,1.0
1167,2035-05-26 21:00:00,1.0,1.0,1.0
1168,2035-05-27 00:00:00,1.0,1.0,1.0
1169,2035-05-27 03:00:00,1.0,1.0,1.0
1170,2035-05-27 06:00:00,1.0,1.0,1.0
1171,2035-05-27 09:00:00,1.0,1.0,1.0
1172,2035-05-27 12:00:00,1.0,1.0,1.0
1173,2035-05-27 15:00:00,1.0,1.0,1.0
1174,2035-05-27 18:00:00,1.0,1.0,1.0
1175,2035-05-27 21:00:00,1.0,1.0,1.0
1176,2035-05-28 00:00:00,1.0,1.0,1.0
1177,2035-05-28 03:00:00,1.0,1.0,1.0
1178,2035-05-28 06:00:00,1.0,1.0,1.0
1179,2035-05-28 09:00:00,1.0,1.0,1.0
1180,2035-05-28 12:00:00,1.0,1.0,1.0
1181,2035-05-28 15:00:00,1.0,1.0,1.0
1182,2035-05-28 18:00:00,1.0,1.0,1.0
1183,2035-05-28 21:00:00,1.0,1.0,1.0
1184,2035-05-29 00:00:00,1.0,1.0,1.0
1185,2035-05-29 03:00:00,1.0,1.0,1.0
1186,2035-05-29 06:00:00,1.0,1.0,1.0
1187,2035-05-29 09:00:00,1.0,1.0,1.0
1188,2035-05-29 12:00:00,1.0,1.0,1.0
1189,2035-05-29 15:00:00,1.0,1.0,1.0
1190,2035-05-29 18:00:00,1.0,1.0,1.0
1191,2035-05-29 21:00:00,1.0,1.0,1.0
1192,2035-05-30 00:00:00,1.0,1.0,1.0
1193,2035-05-30 03:00:00,1.0,1.0,1.0
1194,2035-05-30 06:00:00,1.0,1.0,1.0
1195,2035-05-30 09:00:00,1.0,1.0,1.0
1196,2035-05-30 12:00:00,1.0,1.0,1.0
1197,2035-05-30 15:00:00,1.0,1.0,1.0
1198,2035-05-30 18:00:00,1.0,1.0,1.0
1199,2035-05-30 21:00:00,1.0,1.0,1.0
1200,2035-05-31 00:00:00,1.0,1.0,1.0
1201,2035-05-31 03:00:00,1.0,1.0,1.0
1202,2035-05-31 06:00:00,1.0,1.0,1.0
1203,2035-05-31 09:00:00,1.0,1.0,1.0
1204,2035-05-31 12:00:00,1.0,1.0,1.0
1205,2035-05-31 15:00:00,1.0,1.0,1.0
1206,2035-05-31 18:00:00,1.0,1.0,1.0
1207,2035-05-31 21:00:00,1.0,1.0,1.0
1208,2035-06-01 00:00:00,1.0,1.0,1.0
1209,2035-06-01 03:00:00,1.0,1.0,1.0
1210,2035-06-01 06:00:00,1.0,1.0,1.0
1211,2035-06-01 09:00:00,1.0,1.0,1.0
1212,2035-06-01 12:00:00,1.0,1.0,1.0
1213,2035-06-01 15:00:00,1.0,1.0,1.0
1214,2035-06-01 18:00:00,1.0,1.0,1.0
1215,2035-06-01 21:00:00,1.0,1.0,1.0
1216,2035-06-02 00:00:00,1.0,1.0,1.0
1217,2035-06-02 03:00:00,1.0,1.0,1.0
1218,2035-06-02 06:00:00,1.0,1.0,1.0
1219,2035-06-02 09:00:00,1.0,1.0,1.0
1220,2035-06-02 12:00:00,1.0,1.0,1.0
1221,2035-06-02 15:00:00,1.0,1.0,1.0
1222,2035-06-02 18:00:00,1.0,1.0,1.0
1223,2035-06-02 21:00:00,1.0,1.0,1.0
1224,2035-06-03 00:00:00,1.0,1.0,1.0
1225,2035-06-03 03:00:00,1.0,1.0,1.0
1226,2035-06-03 06:00:00,1.0,1.0,1.0
1227,2035-06-03 09:00:00,1.0,1.0,1.0
1228,2035-06-03 12:00:00,1.0,1.0,1.0
1229,2035-06-03 15:00:00,1.0,1.0,1.0
1230,2035-06-03 18:00:00,1.0,1.0,1.0
1231,2035-06-03 21:00:00,1.0,1.0,1.0
1232,2035-06-04 00:00:00,1.0,1.0,1.0
1233,2035-06-04 03:00:00,1.0,1.0,1.0
1234,2035-06-04 06:00:00,1.0,1.0,1.0
1235,2035-06-04 09:00:00,1.0,1.0,1.0
1236,2035-06-04 12:00:00,1.0,1.0,1.0
1237,2035-06-04 15:00:00,1.0,1.0,1.0
1238,2035-06-04 18:00:00,1.0,1.0,1.0
1239,2035-06-04 21:00:00,1.0,1.0,1.0
1240,2035-06-05 00:00:00,1.0,1.0,1.0
1241,2035-06-05 03:00:00,1.0,1.0,1.0
1242,2035-06-05 06:00:00,1.0,1.0,1.0
1243,2035-06-05 09:00:00,1.0,1.0,1.0
1244,2035-06-05 12:00:00,1.0,1.0,1.0
1245,2035-06-05 15:00:00,1.0,1.0,1.0
1246,2035-06-05 18:00:00,1.0,1.0,1.0
1247,2035-06-05 21:00:00,1.0,1.0,1.0
1248,2035-06-06 00:00:00,1.0,1.0,1.0
1249,2035-06-06 03:00:00,1.0,1.0,1.0
1250,2035-06-06 06:00:00,1.0,1.0,1.0
1251,2035-06-06 09:00:00,1.0,1.0,1.0
1252,2035-06-06 12:00:00,1.0,1.0,1.0
1253,2035-06-06 15:00:00,1.0,1.0,1.0
1254,2035-06-06 18:00:00,1.0,1.0,1.0
1255,2035-06-06 21:00:00,1.0,1.0,1.0
1256,2035-06-07 00:00:00,1.0,1.0,1.0
1257,2035-06-07 03:00:00,1.0,1.0,1.0
1258,2035-06-07 06:00:00,1.0,1.0,1.0
1259,2035-06-07 09:00:00,1.0,1.0,1.0
1260,2035-06-07 12:00:00,1.0,1.0,1.0
1261,2035-06-07 15:00:00,1.0,1.0,1.0
1262,2035-06-07 18:00:00,1.0,1.0,1.0
1263,2035-06-07 21:00:00,1.0,1.0,1.0
1264,2035-06-08 00:00:00,1.0,1.0,1.0
1265,2035-06-08 03:00:00,1.0,1.0,1.0
1266,2035-06-08 06:00:00,1.0,1.0,1.0
1267,2035-06-08 09:00:00,1.0,1.0,1.0
1268,2035-06-08 12:00:00,1.0,1.0,1.0
1269,2035-06-08 15:00:00,1.0,1.0,1.0
1270,2035-06-08 18:00:00,1.0,1.0,1.0
1271,2035-06-08 21:00:00,1.0,1.0,1.0
1272,2035-06-09 00:00:00,1.0,1.0,1.0
1273,2035-06-09 03:00:00,1.0,1.0,1.0
1274,2035-06-09 06:00:00,1.0,1.0,1.0
1275,2035-06-09 09:00:00,1.0,1.0,1.0
1276,2035-06-09 12:00:00,1.0,1.0,1.0
1277,2035-06-09 15:00:00,1.0,1.0,1.0
1278,2035-06-09 18:00:00,1.0,1.0,1.0
1279,2035-06-09 21:00:00,1.0,1.0,1.0
1280,2035-06-10 00:00:00,1.0,1.0,1.0
1281,2035-06-10 03:00:00,1.0,1.0,1.0
1282,2035-06-10 06:00:00,1.0,1.0,1.0
1283,2035-06-10 09:00:00,1.0,1.0,1.0
1284,2035-06-10 12:00:00,1.0,1.0,1.0
1285,2035-06-10 15:00:00,1.0,1.0,1.0
1286,2035-06-10 18:00:00,1.0,1.0,1.0
1287,2035-06-10 21:00:00,1.0,1.0,1.0
1288,2035-06-11 00:00:00,1.0,1.0,1.0
1289,2035-06-11 03:00:00,1.0,1.0,1.0
1290,2035-06-11 06:00:00,1.0,1.0,1.0
1291,2035-06-11 09:00:00,1.0,1.0,1.0
1292,2035-06-11 12:00:00,1.0,1.0,1.0
1293,2035-06-11 15:00:00,1.0,1.0,1.0
1294,2035-06-11 18:00:00,1.0,1.0,1.0
1295,2035-06-11 21:00:00,1.0,1.0,1.0
1296,2035-06-12 00:00:00,1.0,1.0,1.0
1297,2035-06-12 03:00:00,1.0,1.0,1.0
1298,2035-06-12 06:00:00,1.0,1.0,1.0
1299,2035-06-12 09:00:00,1.0,1.0,1.0
1300,2035-06-12 12:00:00,1.0,1.0,1.0
1301,2035-06-12 15:00:00,1.0,1.0,1.0
1302,2035-06-12 18:00:00,1.0,1.0,1.0
1303,2035-06-12 21:00:00,1.0,1.0,1.0
1304,2035-06-13 00:00:00,1.0,1.0,1.0
1305,2035-06-13 03:00:00,1.0,1.0,1.0
1306,2035-06-13 06:00:00,1.0,1.0,1.0
1307,2035-06-13 09:00:00,1.0,1.0,1.0
1308,2035-06-13 12:00:00,1.0,1.0,1.0
1309,2035-06-13 15:00:00,1.0,1.0,1.0
1310,2035-06-13 18:00:00,1.0,1.0,1.0
1311,2035-06-13 21:00:00,1.0,1.0,1.0
1312,2035-06-14 00:00:00,1.0,1.0,1.0
1313,2035-06-14 03:00:00,1.0,1.0,1.0
1314,2035-06-14 06:00:00,1.0,1.0,1.0
1315,2035-06-14 09:00:00,1.0,1.0,1.0
1316,2035-06-14 12:00:00,1.0,1.0,1.0
1317,2035-06-14 15:00:00,1.0,1.0,1.0
1318,2035-06-14 18:00:00,1.0,1.0,1.0
1319,2035-06-14 21:00:00,1.0,1.0,1.0
1320,2035-06-15 00:00:00,1.0,1.0,1.0
1321,2035-06-15 03:00:00,1.0,1.0,1.0
1322,2035-06-15 06:00:00,1.0,1.0,1.0
1323,2035-06-15 09:00:00,1.0,1.0,1.0
1324,2035-06-15 12:00:00,1.0,1.0,1.0
1325,2035-06-15 15:00:00,1.0,1.0,1.0
1326,2035-06-15 18:00:00,1.0,1.0,1.0
1327,2035-06-15 21:00:00,1.0,1.0,1.0
1328,2035-06-16 00:00:00,1.0,1.0,1.0
1329,2035-06-16 03:00:00,1.0,1.0,1.0
1330,2035-06-16 06:00:00,1.0,1.0,1.0
1331,2035-06-16 09:00:00,1.0,1.0,1.0
1332,2035-06-16 12:00:00,1.0,1.0,1.0
1333,2035-06-16 15:00:00,1.0,1.0,1.0
1334,2035-06-16 18:00:00,1.0,1.0,1.0
1335,2035-06-16 21:00:00,1.0,1.0,1.0
1336,2035-06-17 00:00:00,1.0,1.0,1.0
1337,2035-06-17 03:00:00,1.0,1.0,1.0
1338,2035-06-17 06:00:00,1.0,1.0,1.0
1339,2035-06-17 09:00:00,1.0,1.0,1.0
1340,2035-06-17 12:00:00,1.0,1.0,1.0
1341,2035-06-17 15:00:00,1.0,1.0,1.0
1342,2035-06-17 18:00:00,1.0,1.0,1.0
1343,2035-06-17 21:00:00,1.0,1.0,1.0
1344,2035-06-18 00:00:00,1.0,1.0,1.0
1345,2035-06-18 03:00:00,1.0,1.0,1.0
1346,2035-06-18 06:00:00,1.0,1.0,1.0
1347,2035-06-18 09:00:00,1.0,1.0,1.0
1348,2035-06-18 12:00:00,1.0,1.0,1.0
1349,2035-06-18 15:00:00,1.0,1.0,1.0
1350,2035-06-18 18:00:00,1.0,1.0,1.0
1351,2035-06-18 21:00:00,1.0,1.0,1.0
1352,2035-06-19 00:00:00,1.0,1.0,1.0
1353,2035-06-19 03:00:00,1.0,1.0,1.0
1354,2035-06-19 06:00:00,1.0,1.0,1.0
1355,2035-06-19 09:00:00,1.0,1.0,1.0
1356,2035-06-19 12:00:00,1.0,1.0,1.0
1357,2035-06-19 15:00:00,1.0,1.0,1.0
1358,2035-06-19 18:00:00,1.0,1.0,1.0
1359,2035-06-19 21:00:00,1.0,1.0,1.0
1360,2035-06-20 00:00:00,1.0,1.0,1.0
1361,2035-06-20 03:00:00,1.0,1.0,1.0
1362,2035-06-20 06:00:00,1.0,1.0,1.0
1363,2035-06-20 09:00:00,1.0,1.0,1.0
1364,2035-06-20 12:00:00,1.0,1.0,1.0
1365,2035-06-20 15:00:00,1.0,1.0,1.0
1366,2035-06-20 18:00:00,1.0,1.0,1.0
1367,2035-06-20 21:00:00,1.0,1.0,1.0
1368,2035-06-21 00:00:00,1.0,1.0,1.0
1369,2035-06-21 03:00:00,1.0,1.0,1.0
1370,2035-06-21 06:00:00,1.0,1.0,1.0
1371,2035-06-21 09:00:00,1.0,1.0,1.0
1372,2035-06-21 12:00:00,1.0,1.0,1.0
1373,2035-06-21 15:00:00,1.0,1.0,1.0
1374,2035-06-21 18:00:00,1.0,1.0,1.0
1375,2035-06-21 21:00:00,1.0,1.0,1.0
1376,2035-06-22 00:00:00,1.0,1.0,1.0
1377,2035-06-22 03:00:00,1.0,1.0,1.0
1378,2035-06-22 06:00:00,1.0,1.0,1.0
1379,2035-06-22 09:00:00,1.0,1.0,1.0
1380,2035-06-22 12:00:00,1.0,1.0,1.0
1381,2035-06-22 15:00:00,1.0,1.0,1.0
1382,2035-06-22 18:00:00,1.0,1.0,1.0
1383,2035-06-22 21:00:00,1.0,1.0,1.0
1384,2035-06-23 00:00:00,1.0,1.0,1.0
1385,2035-06-23 03:00:00,1.0,1.0,1.0
1386,2035-06-23 06:00:00,1.0,1.0,1.0
1387,2035-06-23 09:00:00,1.0,1.0,1.0
1388,2035-06-23 12:00:00,1.0,1.0,1.0
1389,2035-06-23 15:00:00,1.0,1.0,1.0
1390,2035-06-23 18:00:00,1.0,1.0,1.0
1391,2035-06-23 21:00:00,1.0,1.0,1.0
1392,2035-06-24 00:00:00,1.0,1.0,1.0
1393,2035-06-24 03:00:00,1.0,1.0,1.0
1394,2035-06-24 06:00:00,1.0,1.0,1.0
1395,2035-06-24 09:00:00,1.0,1.0,1.0
1396,2035-06-24 12:00:00,1.0,1.0,1.0
1397,2035-06-24 15:00:00,1.0,1.0,1.0
1398,2035-06-24 18:00:00,1.0,1.0,1.0
1399,2035-06-24 21:00:00,1.0,1.0,1.0
1400,2035-06-25 00:00:00,1.0,1.0,1.0
1401,2035-06-25 03:00:00,1.0,1.0,1.0
1402,2035-06-25 06:00:00,1.0,1.0,1.0
1403,2035-06-25 09:00:00,1.0,1.0,1.0
1404,2035-06-25 12:00:00,1.0,1.0,1.0
1405,2035-06-25 15:00:00,1.0,1.0,1.0
1406,2035-06-25 18:00:00,1.0,1.0,1.0
1407,2035-06-25 21:00:00,1.0,1.0,1.0
1408,2035-06-26 00:00:00,1.0,1.0,1.0
1409,2035-06-26 03:00:00,1.0,1.0,1.0
1410,2035-06-26 06:00:00,1.0,1.0,1.0
1411,2035-06-26 09:00:00,1.0,1.0,1.0
1412,2035-06-26 12:00:00,1.0,1.0,1.0
1413,2035-06-26 15:00:00,1.0,1.0,1.0
1414,2035-06-26 18:00:00,1.0,1.0,1.0
1415,2035-06-26 21:00:00,1.0,1.0,1.0
1416,2035-06-27 00:00:00,1.0,1.0,1.0
1417,2035-06-27 03:00:00,1.0,1.0,1.0
1418,2035-06-27 06:00:00,1.0,1.0,1.0
1419,2035-06-27 09:00:00,1.0,1.0,1.0
1420,2035-06-27 12:00:00,1.0,1.0,1.0
1421,2035-06-27 15:00:00,1.0,1.0,1.0
1422,2035-06-27 18:00:00,1.0,1.0,1.0
1423,2035-06-27 21:00:00,1.0,1.0,1.0
1424,2035-06-28 00:00:00,1.0,1.0,1.0
1425,2035-06-28 03:00:00,1.0,1.0,1.0
1426,2035-06-28 06:00:00,1.0,1.0,1.0
1427,2035-06-28 09:00:00,1.0,1.0,1.0
1428,2035-06-28 12:00:00,1.0,1.0,1.0
1429,2035-06-28 15:00:00,1.0,1.0,1.0
1430,2035-06-28 18:00:00,1.0,1.0,1.0
1431,2035-06-28 21:00:00,1.0,1.0,1.0
1432,2035-06-29 00:00:00,1.0,1.0,1.0
1433,2035-06-29 03:00:00,1.0,1.0,1.0
1434,2035-06-29 06:00:00,1.0,1.0,1.0
1435,2035-06-29 09:00:00,1.0,1.0,1.0
1436,2035-06-29 12:00:00,1.0,1.0,1.0
1437,2035-06-29 15:00:00,1.0,1.0,1.0
1438,2035-06-29 18:00:00,1.0,1.0,1.0
1439,2035-06-29 21:00:00,1.0,1.0,1.0
1440,2035-06-30 00:00:00,1.0,1.0,1.0
1441,2035-06-30 03:00:00,1.0,1.0,1.0
1442,2035-06-30 06:00:00,1.0,1.0,1.0
1443,2035-06-30 09:00:00,1.0,1.0,1.0
1444,2035-06-30 12:00:00,1.0,1.0,1.0
1445,2035-06-30 15:00:00,1.0,1.0,1.0
1446,2035-06-30 18:00:00,1.0,1.0,1.0
1447,2035-06-30 21:00:00,1.0,1.0,1.0
1448,2035-07-01 00:00:00,1.0,1.0,1.0
1449,2035-07-01 03:00:00,1.0,1.0,1.0
1450,2035-07-01 06:00:00,1.0,1.0,1.0
1451,2035-07-01 09:00:00,1.0,1.0,1.0
1452,2035-07-01 12:00:00,1.0,1.0,1.0
1453,2035-07-01 15:00:00,1.0,1.0,1.0
1454,2035-07-01 18:00:00,1.0,1.0,1.0
1455,2035-07-01 21:00:00,1.0,1.0,1.0
1456,2035-07-02 00:00:00,1.0,1.0,1.0
1457,2035-07-02 03:00:00,1.0,1.0,1.0
1458,2035-07-02 06:00:00,1.0,1.0,1.0
1459,2035-07-02 09:00:00,1.0,1.0,1.0
1460,2035-07-02 12:00:00,1.0,1.0,1.0
1461,2035-07-02 15:00:00,1.0,1.0,1.0
1462,2035-07-02 18:00:00,1.0,1.0,1.0
1463,2035-07-02 21:00:00,1.0,1.0,1.0
1464,2035-07-03 00:00:00,1.0,1.0,1.0
1465,2035-07-03 03:00:00,1.0,1.0,1.0
1466,2035-07-03 06:00:00,1.0,1.0,1.0
1467,2035-07-03 09:00:00,1.0,1.0,1.0
1468,2035-07-03 12:00:00,1.0,1.0,1.0
1469,2035-07-03 15:00:00,1.0,1.0,1.0
1470,2035-07-03 18:00:00,1.0,1.0,1.0
1471,2035-07-03 21:00:00,1.0,1.0,1.0
1472,2035-07-04 00:00:00,1.0,1.0,1.0
1473,2035-07-04 03:00:00,1.0,1.0,1.0
1474,2035-07-04 06:00:00,1.0,1.0,1.0
1475,2035-07-04 09:00:00,1.0,1.0,1.0
1476,2035-07-04 12:00:00,1.0,1.0,1.0
1477,2035-07-04 15:00:00,1.0,1.0,1.0
1478,2035-07-04 18:00:00,1.0,1.0,1.0
1479,2035-07-04 21:00:00,1.0,1.0,1.0
1480,2035-07-05 00:00:00,1.0,1.0,1.0
1481,2035-07-05 03:00:00,1.0,1.0,1.0
1482,2035-07-05 06:00:00,1.0,1.0,1.0
1483,2035-07-05 09:00:00,1.0,1.0,1.0
1484,2035-07-05 12:00:00,1.0,1.0,1.0
1485,2035-07-05 15:00:00,1.0,1.0,1.0
1486,2035-07-05 18:00:00,1.0,1.0,1.0
1487,2035-07-05 21:00:00,1.0,1.0,1.0
1488,2035-07-06 00:00:00,1.0,1.0,1.0
1489,2035-07-06 03:00:00,1.0,1.0,1.0
1490,2035-07-06 06:00:00,1.0,1.0,1.0
1491,2035-07-06 09:00:00,1.0,1.0,1.0
1492,2035-07-06 12:00:00,1.0,1.0,1.0
1493,2035-07-06 15:00:00,1.0,1.0,1.0
1494,2035-07-06 18:00:00,1.0,1.0,1.0
1495,2035-07-06 21:00:00,1.0,1.0,1.0
1496,2035-07-07 00:00:00,1.0,1.0,1.0
1497,2035-07-07 03:00:00,1.0,1.0,1.0
1498,2035-07-07 06:00:00,1.0,1.0,1.0
1499,2035-07-07 09:00:00,1.0,1.0,1.0
1500,2035-07-07 12:00:00,1.0,1.0,1.0
1501,2035-07-07 15:00:00,1.0,1.0,1.0
1502,2035-07-07 18:00:00,1.0,1.0,1.0
1503,2035-07-07 21:00:00,1.0,1.0,1.0
1504,2035-07-08 00:00:00,1.0,1.0,1.0
1505,2035-07-08 03:00:00,1.0,1.0,1.0
1506,2035-07-08 06:00:00,1.0,1.0,1.0
1507,2035-07-08 09:00:00,1.0,1.0,1.0
1508,2035-07-08 12:00:00,1.0,1.0,1.0
1509,2035-07-08 15:00:00,1.0,1.0,1.0
1510,2035-07-08 18:00:00,1.0,1.0,1.0
1511,2035-07-08 21:00:00,1.0,1.0,1.0
1512,2035-07-09 00:00:00,1.0,1.0,1.0
1513,2035-07-09 03:00:00,1.0,1.0,1.0
1514,2035-07-09 06:00:00,1.0,1.0,1.0
1515,2035-07-09 09:00:00,1.0,1.0,1.0
1516,2035-07-09 12:00:00,1.0,1.0,1.0
1517,2035-07-09 15:00:00,1.0,1.0,1.0
1518,2035-07-09 18:00:00,1.0,1.0,1.0
1519,2035-07-09 21:00:00,1.0,1.0,1.0
1520,2035-07-10 00:00:00,1.0,1.0,1.0
1521,2035-07-10 03:00:00,1.0,1.0,1.0
1522,2035-07-10 06:00:00,1.0,1.0,1.0
1523,2035-07-10 09:00:00,1.0,1.0,1.0
1524,2035-07-10 12:00:00,1.0,1.0,1.0
1525,2035-07-10 15:00:00,1.0,1.0,1.0
1526,2035-07-10 18:00:00,1.0,1.0,1.0
1527,2035-07-10 21:00:00,1.0,1.0,1.0
1528,2035-07-11 00:00:00,1.0,1.0,1.0
1529,2035-07-11 03:00:00,1.0,1.0,1.0
1530,2035-07-11 06:00:00,1.0,1.0,1.0
1531,2035-07-11 09:00:00,1.0,1.0,1.0
