,Houston load,North load,South load,West load
1369,15746.397616270771,12979.379766498765,8746.806881237517,5220.485967731808
1370,17190.14673990966,13940.22437061914,9635.499498082727,5787.236845307351
1371,19101.848415432854,14648.484766017376,9776.008216965733,6028.915855708726
1372,18454.162906064324,14729.280278523194,9858.606124544764,6216.713858757372
1373,17873.523089946513,14714.041683301893,9770.25369775449,6122.827599094495
1374,17757.360727539315,14132.870216148483,9202.476876369392,5628.92092052499
1375,15962.957094473815,12432.363597323867,8645.769433074081,5292.53652248367
1376,15316.346427672528,12157.19628600573,8181.58081174891,5051.1866570977845
1377,16362.670840531198,12855.817415111735,8814.86226798858,5147.201208922911
1378,17040.054135413324,13527.434667867516,8994.393727299408,5866.7178435432825
1379,19143.145418252636,14540.743298952491,9507.333416856878,5996.646776847126
1380,19231.134687265476,15050.504717264643,10343.386023995492,6302.023886955657
1381,18288.44468470668,14371.394803565787,9401.856967604423,6248.921341104212
1382,17993.206418565165,13530.341586885726,9161.897882175092,5678.945323906406
1383,15835.108491451458,13003.84092126043,9082.01416077912,5254.918538401913
1384,15753.118367074458,12093.481939223713,8276.795971893293,5197.656028608411
1385,16123.839020083207,12412.550203330622,8356.601278933776,5462.086997740294
1386,17696.514480487363,13624.122002759668,9188.09606860089,5614.708180688847
1387,19043.790750705735,14989.92131984281,9839.09199834551,6137.201513344696
1388,18984.371095882823,15118.005112044439,10151.032021196032,6104.947223724734
1389,18188.79205627523,14636.377108463019,9979.55270947108,6107.278329461671
1390,17406.146560897283,13810.224727166467,9007.487142123513,5753.09275062603
1391,15810.651336886342,12374.63837705975,8836.72286619893,5251.313886712464
1392,16145.769151858467,12539.477300289267,8318.330431700451,5126.30827862965
1393,16069.64778452779,12919.02681001329,8671.379285182627,5191.508054970884
1394,17119.311917515523,13683.312441560773,9081.952503503086,5757.299502822692
1395,18532.94291372367,15068.979321617384,10101.224374751675,6284.86795285015
1396,18458.7494357094,14833.661159234096,10065.237379327316,6184.530663562091
1397,18105.92939196433,15105.017912158191,9902.528074519978,6078.263989497044
1398,17659.343898080027,13838.879556985697,9025.855719072546,5806.214988146438
1399,15815.339538232189,12734.411779767339,8376.7208236442,5471.460780275848
1400,15193.310078143588,12409.652961168758,8390.308746433791,5018.2669631875815
1401,16195.233373773088,12791.104226556114,8469.917008313509,5323.055093156543
1402,17651.37219237241,14130.637327507187,9038.955698967877,5780.040031363966
1403,18727.172313833828,14451.33072100962,9719.58659850657,6141.342483646796
1404,19344.566147892674,14941.984671475368,10256.996200879832,6009.065938380133
1405,18182.27552948875,15075.478906933686,9722.372196021774,6215.576577115526
1406,16752.17161733155,13629.690011712943,9174.35160901066,5922.1417129107895
1407,16504.3799326868,13049.475454159228,8548.304408716549,5353.546972130029
1408,15414.960131424146,12833.940992144202,7957.40347271371,5065.044742212282
1409,15939.639561621392,12713.017051086861,8292.617280721488,5285.200152099567
1410,17696.92137954399,13979.125500077853,9255.96200152675,5949.739038498242
1411,18663.30491497751,14425.656893398267,9699.139268672337,6264.6295285697315
1412,19135.784598752736,15399.299255558808,10327.283582928187,6401.873558819153
1413,19257.198261665777,14825.269308767645,10034.599086760465,6196.513481432183
1414,17017.114902464662,13921.66477234924,9326.368925364926,5670.34675633082
1415,16317.286590185417,12650.532093564225,8854.966191799154,5318.581153446049
1416,15529.032124899219,11996.825885707884,8258.96990666594,5162.390463616933
1417,16102.17778112438,12941.87573441908,8652.79639328197,5397.394247565316
1418,17761.685716779488,13218.86395678227,9084.47301632019,5918.315686778046
1419,18640.941367294843,14669.111714304849,10324.59261003213,6288.753218407641
1420,19162.414388262,15452.140053559378,10512.23336745112,6140.042703161285
1421,18849.344868968623,14819.47042549582,9844.212797358285,6178.728055610065
1422,17109.02996106634,14325.131931790562,9262.977522002187,5829.595900050509
1423,15747.323525706432,13075.605926153903,8774.162985066696,5404.792211621253
1424,15182.96873120252,12243.364684184487,8246.06512851575,5103.9517816528705
1425,15381.96848043603,12816.326273506365,8427.407118496347,5648.285259627534
1426,17938.575894190908,13770.946154875084,9349.964601769465,5596.641044702449
1427,18041.304570409615,14291.664814038399,9854.55658366459,6016.230420241251
1428,18869.138877487254,14877.231646116254,10145.265712647577,6347.184631343621
1429,18346.21711333647,14593.159843742247,9674.951183002904,6409.794219787528
1430,17335.9390328984,13222.65983050299,8873.651516488255,5647.284595773096
1431,16272.887347548498,12821.496141318405,8579.883645542708,5308.844705230154
1432,15768.854561702301,12339.879620993546,8417.412190339513,5278.692601498473
1433,15819.905405848838,12376.816805122093,8498.28210599392,5333.616176447951
1434,17166.952736690062,13891.01765334177,9450.325807630692,5703.085577232533
1435,18546.711906425964,14965.225440777873,9697.516321322142,6217.038629288281
1436,18852.73813468878,15226.407501578331,9891.89750083659,6350.081625959877
1437,19035.351240852833,14658.359967127486,9822.765075239355,6274.18645813088
1438,17393.6607804565,13942.616620487468,9171.238517941736,5889.807776817309
1439,16241.824171767417,12979.461293707844,8668.297537567178,5368.282688126353
1440,15701.992391916734,12473.455094980638,8136.725374981907,5195.653996611388
1441,16376.391588400094,12589.575740604083,8767.292510070572,5356.459657200666
1442,17280.721309220567,13850.908558126814,9544.387169325537,5795.608028649089
1443,17957.741438183024,15101.361839108355,9824.78601950794,6152.083104727306
1444,19091.625239270223,14971.372750919394,10353.929343371456,6313.33039178638
1445,18195.73979827098,15367.564148838024,9624.723875544278,6292.375007723251
1446,17036.344844120187,13629.898431289042,9380.615931089613,5913.494909655647
1447,16188.506344353047,12808.984461637427,8712.536658514275,5172.805636699228
1448,15874.056920092613,12225.66759755051,8404.227465744952,5164.510302000856
1449,16001.346495867996,12852.771366574209,8527.767159365274,5258.078291243319
1450,17317.894853304166,13289.48545273094,8637.14059836512,5701.51283566662
1451,19056.017275749615,14581.89724127064,9702.455765285154,6192.327998987254
1452,19023.90557866504,14815.36496896655,9971.059771411465,6395.409770633162
1453,19387.536553911952,14782.80765659337,9636.303814455372,6129.100280384267
1454,17406.251085718566,14043.12403796375,9201.954484582624,5517.650785243107
1455,15431.2900383388,12960.954699261149,8458.94365096724,5228.610891206055
1456,15717.008305824416,11799.420515109317,8121.790151325647,5253.780227423752
1457,16109.491321068916,13312.457216638593,8346.166008929471,5037.119132087338
1458,17647.912307980336,13844.585200528107,9044.232120685798,5870.9012823366065
1459,18668.655276827772,14507.659389997885,10044.70473278445,6204.224810218001
1460,18872.139559916708,15187.2122966387,9959.654364635117,6474.234842392203
1461,17969.599260008836,14788.44573673093,9723.166124642908,6115.830368586133
1462,17132.209537004608,13579.743804091757,9091.727517892023,5498.27901167075
1463,15715.659178165037,12840.71948819554,8584.538136811445,5375.074831781265
1464,15296.732854601365,12230.713138571782,8329.409894224795,5290.320913955981
1465,16168.191853767057,12680.6771916263,8003.735500019009,5425.207943639359
1466,17770.338088894045,13567.998634178713,9358.605336913499,5656.036856429994
1467,18557.29981609408,14307.520264077588,10101.809831197943,6147.971692763714
1468,18463.208575292992,15176.638300559403,9876.44127734731,6238.015826674447
1469,18575.686424782398,14901.99720618957,9628.7614876434,6036.760036289208
1470,17607.56980794485,13898.482199792845,9088.62526934801,5841.533809973638
1471,15785.193632410701,12993.704545876824,8393.84593409842,5199.115988994219
1472,15427.078351853635,12455.10458735204,8286.835083407457,5064.0062185479765
1473,15976.634692716869,12641.41559187206,8186.745016199294,5206.424676399935
1474,16917.460821521436,13980.71717217575,8961.591232182118,5558.333444118685
1475,18641.189942057445,14322.361936490925,10116.849838296484,6152.159071147877
1476,18860.259640758908,14852.34464635336,9896.007541949748,6448.393298658339
1477,18556.99883640192,14438.170893059925,10058.792089359973,6111.5149841185985
1478,16882.194660781428,14046.824125470623,9231.686284670668,5556.5573948684405
1479,15832.201534383012,13018.484796304638,8210.12923031336,5413.417878010772
1480,15683.435395741975,12488.599608986668,8350.143327043617,5327.098496056036
1481,15844.169664241208,13044.344430856832,8493.671969998111,5252.293316014861
1482,17771.170877442815,13500.62086469031,9078.069880084913,5671.149749256524
1483,18245.511825984882,14816.599186552257,9857.400371983487,6194.068030581079
1484,18980.557273831204,15078.672783369953,10173.341941103008,6502.857685767513
1485,18735.572017749415,14963.235224848513,9948.163226837454,6067.098987581961
1486,16690.570251686873,13710.619117655327,9377.417206014896,5573.362431863073
1487,15401.038950926157,12672.242768743623,8583.202667285093,5388.263711806148
1488,14979.568696392545,12494.543770121167,8013.82861237288,5232.652107353008
1489,16356.723171101747,12986.741571902214,8428.123657479357,5318.6059143528455
1490,16978.324832326733,13550.6626278379,9695.105361376727,5658.723411089555
1491,19322.24003978876,14687.442055802658,9945.655728806016,6249.108226131136
1492,18671.47792094081,14787.860214310092,10549.03998638256,6361.3414908585955
1493,18449.603672663918,13970.704930534885,10077.208912862567,6033.08408206268
1494,17697.3017085273,13789.310229192315,9200.444249914517,5728.221904469219
1495,16593.95989218873,12918.51933542153,8560.017850028009,5174.187415393212
1496,16078.05375354363,12417.869733341395,8229.390205986932,5217.741935460534
1497,16329.245828941104,12257.800459650607,8207.880190237693,5286.767734857522
1498,17508.514260479056,13629.379045769789,9153.764194119405,5669.201423431074
1499,18588.00436198941,14044.217418134003,10034.728308591084,6119.40934780503
1500,19166.624069451183,15511.863381547422,9944.79390089883,6296.013667147756
1501,18167.797321588467,14377.026578690104,9878.218872747426,6233.036372726346
1502,16876.356440062802,14070.317737931882,9306.310399931299,5786.647751230504
1503,15942.847803933857,12996.433053689645,8348.71804416305,5298.016097725527
1504,15378.680945557882,12122.608119072753,8155.691246241686,5222.296799528867
1505,15788.963146474323,12457.928169260571,8324.808901338985,5353.698143684802
1506,17384.58439302743,13812.743736885031,8994.052689721842,5666.4981843498
1507,18708.92528079878,14438.53376917176,9538.885622909913,6104.12672777258
1508,18893.708181524344,15119.214730022693,9877.709234877637,6268.149908133512
1509,18900.66716280891,14544.716392972638,10068.983661910157,6181.2285419479895
1510,16754.27918362905,13227.996124915937,8976.987118210205,5673.308148605766
1511,15871.679310230125,12178.091129266877,8519.30178147292,5269.660499423818
1512,15199.357999645417,12392.274864973497,8141.516335519893,5342.5379905578475
1513,15327.879980908672,12594.755599093116,8692.093020897319,5407.1748069307205
1514,17105.48084591077,13555.426239186852,9377.66280620541,5624.391251848527
1515,18300.68709984175,14880.539634484945,9953.274975157085,6184.946486315166
1516,19417.68055649365,15431.613453287266,10113.381579921941,6297.26874854389
1517,18576.806442963963,14596.286820251973,9738.97585910826,6163.006684386793
1518,16782.84903315594,13613.678768161475,8920.206067080566,5726.959055999122
1519,16512.697227966797,12865.230582262267,8821.96149918285,5433.7020691368725
1520,15785.391709635373,11992.726746651388,8093.319411924389,5171.868408129749
1521,16095.790030391432,12785.255858267767,8598.261185148418,5296.934234070823
1522,17043.658924613883,13848.153370733457,9324.817877706093,5826.027966940926
1523,17980.098910209705,14865.010314024228,9668.415242852881,6139.132040675116
1524,18693.13594054142,14483.058900838265,10252.96989803856,6293.030254214998
1525,18731.0409808566,14442.179105202564,9926.428901995812,6148.999174581659
1526,17766.540627735867,13456.379148561658,9446.88495759795,5696.386190957671
1527,16401.637397088616,12753.87613525913,8405.977983416495,5304.498717973895
1528,15246.64662923699,12436.181590611885,8000.645872058892,5072.171942342371
1529,15542.266433642695,13099.334360017812,8393.35345952524,5219.806941117032
1530,17156.188619588713,13550.900646721228,9162.370286074605,5588.770841552453
1531,17669.825271163292,14508.32994740415,9780.814173838107,5935.913820758219
1532,18940.413783017833,15401.191886895218,9957.707145240693,6162.5590529741885
1533,18263.62531217263,14741.081807034052,9396.404256158807,6084.618894956507
1534,16948.524137866054,14033.377791976558,9210.113776762915,5714.421902058163
1535,15391.2056785023,12792.057151599482,8813.548314302747,5270.6676832321455
1536,15542.747795487538,12022.942200091024,8281.367162137169,4886.626459567843
1537,15716.148175601478,12369.476870611708,8575.423213394399,5461.883271389069
1538,16694.154662287976,13250.955071232303,9221.246891325965,5821.85915633209
1539,17251.453662666176,14836.17216915069,9839.04433571997,6155.346648787639
1540,18793.194176013043,15400.430662851242,10215.420867751898,6506.964446170615
1541,18951.611967327484,15183.87107769062,9838.71771717686,5981.698330725071
1542,17662.084425998484,13905.897494756382,9059.855983113399,5913.158328430011
1543,15740.168343480867,13003.86745696627,8337.333063797756,5192.9117781481
1544,15186.548385825834,12154.697681733867,8157.411094351759,5148.361604623223
1545,16020.747338920162,12403.879156752557,8518.217115403188,5155.8582675846765
1546,16738.612565240324,13896.02827557072,9051.563931690212,5694.891175441997
1547,18397.74764107165,14752.10694641111,9814.579516777107,6142.869142563754
1548,19075.476033536273,15062.393614367184,10108.070000033806,6243.164758559471
1549,18736.115638903015,14743.23851752794,9915.787321797092,6182.822280465352
1550,17045.442185224863,13752.041640084948,9342.852273362121,5704.492258648907
1551,15807.286248067003,13023.57879061459,8478.24148338821,5235.368497720989
1552,15088.423835300291,12604.701905759675,7976.750612528051,5061.334417625335
1553,15595.664336570342,12824.41627367457,8399.180633635435,5371.701460320345
1554,16987.267891534615,13882.582631524569,9109.120708225315,5613.8155718305825
1555,18405.45423775179,14767.248710608306,9386.867020045196,6201.906796462828
1556,19113.99777070951,14878.309563260475,10289.254639735858,6410.016803998636
1557,17977.70896600851,14838.141625861746,9772.393773936796,5887.1405211634
1558,17574.004725857238,13270.907340075675,9170.514959606411,5817.0736788124195
1559,15771.92721830191,12953.733445556325,8688.535687231246,5503.798846948655
1560,15337.417191601475,11981.919830684734,8080.3181158202915,5140.436387010415
1561,15606.557602788895,12747.108334016768,8546.783243577072,5344.384544227194
1562,16222.249741384161,13408.545744270641,9072.74626971648,5800.818532754621
1563,18577.15120983684,14765.14603338414,9699.83413563235,6051.273876200011
1564,19030.118132008964,14992.817566216427,9847.52877563022,6274.0384004731095
1565,18151.68760127346,14137.736587721254,10059.993888947372,5924.866167544779
1566,17071.70272545697,13753.847522761864,9024.439179898725,5698.710600906803
1567,16006.807779577117,12528.160171909005,8567.979044978989,5333.719643499198
1568,14850.240956266338,12479.55413515713,7869.037148572613,5162.5146032655775
1569,15660.68866904294,12662.869615874328,8640.911186073117,5388.48059065772
1570,17303.117621428395,13733.800890971967,9275.19325301486,5589.537803280873
1571,17779.445892680433,14310.137058488375,9745.318263136376,6014.2238241006335
1572,18845.806497804973,14811.978662552081,9947.075526477809,6482.027584706196
1573,17742.135904995852,14455.720405279391,9804.175587823625,6060.701061068136
1574,17191.440400356027,13859.509697072795,9499.855684301974,5700.23075571119
1575,15816.884568447951,13087.330768525779,8143.995330257109,5268.984810760522
1576,14819.389582557336,12053.972287105657,8295.250708385121,5020.802978301869
1577,16180.798755099746,12922.40259680321,8279.548263575512,5441.963532753971
1578,16765.647511242893,13021.815581023988,9071.391957105605,5612.0182919805
1579,17923.588775317396,14226.952929989848,9668.535488257636,5936.02312138267
1580,18792.28412914095,14686.631391300187,9896.994056236834,6182.823435322643
1581,18637.36220835683,14180.802665592988,9714.673326444314,5829.817025998982
1582,16669.94126905783,13181.378444576578,8869.15492385286,5597.998988042438
1583,15831.957266133448,12754.449260647754,8606.895135906834,5168.760450745642
1584,15429.519485557888,12186.25485782778,7866.329913515143,5162.409481786464
1585,16015.148164432223,12732.834293159454,8515.57551713032,5194.4774339349
1586,17058.11250218263,13786.291081101743,9006.463469431195,5766.649697320756
1587,18066.47949507516,14637.41056280408,9479.391845237096,6236.376187776445
1588,18388.45719669253,15155.134580953498,10012.599959200199,6330.023098042157
1589,18231.43471071407,14539.814673286026,9404.45097164781,6040.558842842806
1590,16633.6418317995,13275.676513405393,9072.869434235037,5682.034208074609
1591,14873.256202322367,12904.294566490107,8184.8849927163255,5104.800341563907
1592,15415.455067363615,12081.57455168646,8225.60434180591,5080.3787731690345
1593,16064.628435836024,12387.27681617346,8260.076209786552,5169.271622287572
1594,16177.574306158029,13535.685160486843,8974.330476309839,5738.607026429365
1595,17813.544560911705,14279.028756317968,9753.376431184435,6372.06177775675
1596,18909.321844604645,14817.675727336176,9807.700750317113,6288.247959036491
1597,18928.830737583274,14644.639612053437,9685.130771769771,5818.896803910002
1598,16987.08901348649,13678.659603912274,8781.829220988839,5619.117829015589
1599,15549.60981919781,12396.811646701686,8521.8423709104,5272.67158886901
1600,15209.366260961158,12093.045474041493,8428.821720956937,5097.29195866662
1601,16195.407225677569,12880.53117704544,8875.843660581253,5177.203338318703
1602,16742.21086581149,13703.785146225448,9062.541810306155,5681.516248725442
1603,17870.409496985067,15131.503319393853,9838.385914152144,5903.131212878517
1604,18477.3376528447,15278.269866275341,9596.284600295889,6101.626985521059
1605,17814.424965397917,14861.047984293562,9976.800410810738,6131.749863940119
1606,17002.952273925097,13192.429625308458,9186.483582222969,5538.933015103428
1607,16274.154777683487,12802.232500330947,8325.03270566312,5310.552384468276
1608,15346.388177961111,12185.334003816612,8333.413371500392,4943.411631378602
1609,15664.623047208954,12456.472370169427,8354.109166589518,5433.26530102726
1610,16843.192050453807,13599.200272486249,8952.998344429543,5559.905028969395
1611,17572.92768567147,14786.383053319767,9766.670435027667,6019.6361843795285
1612,18965.434331373344,15058.359591835997,9727.966608917177,6253.168257217817
1613,18111.815610817,14257.075015648532,9872.374197610538,5978.315148851355
1614,16880.915722284204,13754.916482152117,8844.936920708427,5663.553888040777
1615,16749.53565482825,12434.655921055977,8220.502142352669,5308.417947648331
1616,15321.00254393434,12236.80326572288,7974.885781676236,5174.2017434510635
1617,15489.19493369635,12504.18831092134,8514.408219992189,5324.859668571047
1618,16777.926499474863,13478.520642654697,8913.856349094198,5621.358858608778
1619,18534.976198925462,14717.18003868188,9402.840198833352,6021.89034089732
1620,18656.61669204179,14581.7557960686,9807.445013595685,6496.331507510814
1621,17597.609260077304,15058.959325165124,9657.170926981014,6154.3413367631965
1622,17233.33285691441,13044.71065764626,8812.016662921675,5536.746245887435
1623,15515.50297955728,12430.13497139236,8193.826329862135,5252.363482793854
1624,15781.547569488015,12259.40788967159,8455.442392753368,5036.555959024517
1625,16045.951117920764,12712.179619000315,8232.714419566439,5221.386299170809
1626,16750.599381868014,13494.276758006701,8956.058859635423,5495.398832897895
1627,18560.598603927174,14460.941536034497,9580.816782920652,5982.619259434584
1628,18617.222798335195,14995.720232161286,9832.167559401607,6421.86666822658
1629,18405.60088400639,14410.65264166527,9771.647176445767,6102.179712116974
1630,17065.667622292618,13898.204870359583,9185.235747342143,5353.235874720336
1631,15440.802979806142,12776.271622992734,8325.632740387178,5362.961813213975
1632,14997.20327316158,12366.36889857104,7902.420804485406,5174.612818267315
1633,16010.32078517882,12307.241434033065,8579.746465027107,5191.484594214945
1634,16767.80660371048,13483.223580053842,8985.94324757409,5707.664147017898
1635,17928.57264836205,14372.697655676786,9973.323214776565,5921.274475066031
1636,18214.203751023553,14556.365616708626,9458.641953705992,6131.424262602433
1637,18227.61414958845,14563.746472135465,9677.399301972186,6205.398859013627
1638,17577.17507540178,13359.45133672453,9348.579074789624,5596.36391461925
1639,15352.245667080404,12714.24475856958,8307.382872270879,5033.520329514281
1640,15180.717066630914,11878.879248105013,8055.9665930190395,5051.385597155155
1641,16109.67446603121,12964.651578435936,8405.205991372193,5214.179827200575
1642,16832.44298984292,13245.652942429231,8891.13538893914,5754.456659464087
1643,18214.748416510563,14504.48294353974,9567.339935312839,6018.868375026986
1644,18151.180066595487,15071.14467954693,9823.962395810873,6129.619950521548
1645,18206.060372258835,14276.329407690111,9506.619971574832,6142.908136191632
1646,16796.19453241552,13717.389909667072,9212.613384978085,5633.341905029925
1647,15976.036509803082,12225.60655337035,8432.874845949234,5144.050016955391
1648,15513.350396761245,12474.866049518383,8122.371946731291,5167.844807851116
1649,16456.99943859977,12520.8542436804,8479.823160130985,5235.747717949138
1650,17032.3987320988,13309.09802076889,8932.36817009617,5612.731972699346
1651,18145.24889021609,14335.927620317325,9465.940082801098,6030.642355695315
1652,18592.935244701825,15056.456358197267,9758.77781646473,6041.445387402325
1653,17900.44510296783,14253.642042890504,9615.159510142821,5945.844219845303
1654,16951.193091001194,13267.89500070912,8789.614508449271,5612.80567872851
1655,15554.199244878371,12461.851174036157,8261.382375722887,5195.241126735402
1656,15184.108701056224,11821.519735216094,7987.686810809887,5172.746055867393
1657,16037.374825961078,12955.641358856394,8687.764936146794,5231.183837661009
1658,16476.088071907496,13299.284909823471,8470.276918223017,5700.692295048911
1659,18413.987443270544,14642.393053053836,9567.399664665882,6002.311073173975
1660,18983.266070362435,14858.820159302404,10205.017505026293,6295.593634341426
1661,17961.037171649263,14119.238448196318,9625.29220445577,6048.896147795417
1662,16101.017905392151,13450.061888438262,9102.905517337034,5606.3643585645905
1663,15435.657752955558,12696.495967790934,8350.296786187066,5207.152802150848
1664,15504.280942443153,12044.295340404558,7952.304986894871,4941.265203023479
1665,15596.942652595319,12781.142348377844,7949.023291114495,5254.09280540817
1666,16455.81754473323,13707.572118905986,8992.218273599787,5592.636519573111
1667,17797.2391562353,14647.329778613448,9439.922607314154,5932.746613031281
1668,18781.086915981225,14640.600236935414,9693.279916646341,6293.097264782279
1669,18175.335185325115,14072.367459801004,9492.970802783306,5843.065755812141
1670,16711.171299826485,13268.281123796143,9267.938751637997,5549.841798414291
1671,15489.600209153758,12532.258030386667,8722.445264328562,5308.270483985724
1672,14972.70097460517,12204.535726327964,8083.46581319735,5062.057239323864
1673,15294.59493490855,11924.243949018564,8233.181492569282,5189.0470219712215
1674,17309.435266202763,13411.99310187073,8732.226292959895,5617.295759083553
1675,17837.633709245965,14408.106523614637,9664.856509615756,6005.930082227854
1676,18893.48059375921,14673.680146240364,10187.82871780996,5961.667416138557
1677,18499.623425101985,14733.618218281874,9527.763525395902,5942.653308608223
1678,17102.4999699319,13527.326329313466,8517.283070102329,5769.939856814417
1679,15447.54523901388,12792.292436800064,8421.797815532575,5125.52778848186
1680,15190.817490322012,12003.24271732953,8195.265446157851,4991.069910574927
1681,15552.016172400758,12681.024081262354,8035.223932431449,5130.332721888834
1682,16440.866648105297,13832.818735952294,8961.3804336859,5571.450108074889
1683,18043.731143890982,14718.190782374599,9647.583488213215,5906.118218751186
1684,17983.53072494452,14412.432210811776,9808.484497855781,6199.044175033036
1685,18353.273403732313,14269.181876376275,9410.081447711334,5999.393006254503
1686,16587.902800080443,13302.32309076446,9111.3044104083,5667.508938068741
1687,15622.144682102338,12569.437752359669,8231.476007465739,5077.500761579037
1688,15132.126381576547,12202.739164950592,7786.627331557688,4981.4844102129855
1689,15456.105444221748,12220.708179958918,7946.517226863439,5155.472076687223
1690,16914.925111357683,13393.146304821474,9141.517824727018,5623.702102892814
1691,17730.919014290954,13742.217107462038,9664.917773058432,5872.318442735815
1692,18711.098341969682,15136.791755516984,9825.59044573745,6242.471073007083
1693,17419.05736089637,14174.003070512916,9463.102323631041,6108.567551117075
1694,16761.007549119357,13389.943106376117,8822.328288321094,5462.698399941414
1695,16139.040824191761,12352.269979981695,8107.888231977222,5128.008598546567
1696,14723.567761823657,12294.809709633199,7943.736126131774,4954.771315626875
1697,15302.813234573272,11706.177346072425,7922.831726130506,5443.273533072015
1698,16865.078779432788,13350.363733467542,8772.13375180542,5516.6565369030795
1699,17938.105661616224,14268.864956542357,9473.46971450604,6157.8745285362575
1700,18491.621759302645,14556.999404585385,9912.977663727523,5965.890307142958
1701,18048.782818586005,14792.797935773388,9525.139335029184,5840.043488219842
1702,16905.41482325045,13117.798135276415,9044.747385456561,5488.087900642857
1703,15857.38913780719,12602.040422032607,8496.894272719495,5083.568838526718
1704,15123.928157002465,12086.285881967891,8169.83798686606,4973.533243329642
1705,15414.424076579104,12703.967332351984,8338.62278108391,5089.8646832224695
1706,16891.95532417638,13156.270970719612,8891.575470781236,5464.87263851891
1707,18524.456076446022,14067.776952401266,9331.342891600203,6086.609012749883
1708,18285.888943460126,14989.154310231957,9923.12262574963,6261.092653127299
1709,17498.501820523532,14398.516757916394,9837.804888776222,6061.72223598967
1710,17036.800390389155,12922.189559922452,8950.289216001576,5614.142397087991
1711,15451.869586657818,12257.675201473952,8577.651408230999,5172.630633195746
1712,14326.537226668304,12074.475074489093,7744.199197392011,4942.823318166108
1713,15726.876096586262,12579.111271618533,8057.490638396193,5056.655050273838
1714,16463.331168419405,13132.348877845223,9027.27535542936,5587.440129771238
1715,17785.97369574926,13423.758809476014,9553.290812957188,5799.998695031714
1716,18427.197293971585,14797.771046659876,10019.545498850233,5980.589158298323
1717,17886.12393176608,13906.685847847424,9500.118942656156,6076.36472910675
1718,16877.631408796748,12776.058754470707,8721.395284668844,5758.032562727908
1719,15330.078476484383,11670.997529068973,8212.644805950926,5195.472275000263
1720,15106.748205219144,12157.383744755602,7730.625181876128,5094.733123619135
1721,15359.783529379696,12383.718462305415,8048.759434458383,5121.3378547127295
1722,16860.27642519433,13231.8307717508,9033.5529506496,5390.089998427571
1723,18008.55793689528,14627.05527688982,9653.411181671381,6002.473624200288
1724,17934.324123022776,14807.36677657275,9818.100002760088,6161.446615116842
1725,18175.998998583047,14691.745626086755,9161.210025728742,5938.371348282576
1726,16436.67483563573,12921.578703868305,8797.694493002902,5511.410930385605
1727,15689.458322208618,12343.409600867202,8032.881550148949,5245.686829536168
1728,15038.47003738112,11556.875822093674,8149.382167202554,4878.163483337449
1729,15981.344272962233,12275.14267231008,8125.166876430444,5058.698074313429
1730,16513.42800097358,13204.067599510216,8654.594639457033,5417.707505478153
1731,17636.40027336045,14386.448120765977,9477.90125010787,5930.221391061822
1732,18239.232708368672,14610.357518092436,9606.778763131842,5949.772855604645
1733,17652.788584279584,14385.536937339786,9753.34457002917,5839.143851703934
1734,16852.94485860094,13456.744219977094,8716.687295903263,5451.142607995921
1735,14916.348191975281,12863.195607652617,7991.0790081036475,5111.433861988691
1736,14589.815052544667,11847.929218249974,7606.484569059398,4820.180349428268
1737,15060.27549878623,12079.436574369469,8202.371626193994,5138.587345910135
1738,16874.62240668553,13313.108061499257,8732.67883967686,5657.662268310201
1739,18337.455653180376,13957.073016941007,9186.202467562682,5926.296941958977
1740,18177.818366650343,15004.620129061172,9946.201041906625,6259.133726845765
1741,17670.976269665225,14104.327525352028,9582.64516431551,6067.96718532754
1742,16583.083872661166,13098.052154890956,8826.953101416902,5605.822261506253
1743,15746.523317516232,12195.089121159723,8431.37729602462,5137.30297113417
1744,14602.612455083943,12073.877261935908,8040.382868394713,4961.753874830351
1745,15436.009768621965,12251.440801692768,8058.636106948116,5199.150403999396
1746,16854.174447948357,13055.666230707355,8633.673502232203,5467.413412114
1747,17878.10518832403,14632.215184357105,9594.820172439973,5678.09054134855
1748,18253.864697046753,14298.821349433652,9775.505157474976,6121.285072846769
1749,18055.09527554388,14170.64130006694,9472.428721106608,5766.765452216414
1750,15637.95749351141,13397.932230027847,8667.657886224422,5404.540931824021
1751,15571.050460537894,11889.226483246573,8293.101216802912,5120.946140852302
1752,14658.531835289492,11996.39509616891,7801.815149708577,4941.523951205027
1753,14774.696343372532,12010.054773697013,8162.620516200133,4967.692623227214
1754,16671.8726936195,13419.77099496752,9056.387326823831,5519.255438580906
1755,18155.545638440035,13863.911627139378,9299.494474137384,6003.842571152282
1756,18103.554747003633,14723.984908225302,9377.255559286854,5914.597345458785
1757,18006.83979783551,14448.71649637221,9225.664031041983,6039.930043727483
1758,17035.29688982191,13429.977527843434,8976.706572118417,5329.396409393113
1759,15739.510907718874,12330.62402904482,8220.974582264924,5328.54304696305
1760,15312.996590352785,11806.482454630583,7887.186730841347,4901.579663918372
1761,15536.434559831301,12106.173090199098,8081.776237816772,5117.930836139034
1762,16498.95583265424,13567.02504702956,8871.476892954643,5283.570243312242
1763,17073.85531982836,13913.783068689718,9247.706432071427,5872.358785404078
1764,18032.331497542837,14196.518302786078,9723.89036234566,6068.106944841974
1765,17341.516235185565,14298.980418260433,9269.879879965063,5869.533484078737
1766,17189.38843048253,12969.431223050226,8628.447552937982,5429.525567992751
